,Unnamed: 0,emotion_str,country,tweet,name,alpha-3,country-code,Country,Users (in million),Source,Total Tweets,tweetpm,date,Unnamed: 0,emotion_str,country,tweet,name,alpha-3,country-code,Country,Users (in million),Source,Total Tweets,tweetpm,date,Unnamed: 0,emotion_str,country,tweet,name,alpha-3,country-code,Country,Users (in million),Source,Total Tweets,tweetpm,date,Unnamed: 0,emotion_str,country,tweet,name,alpha-3,country-code,Country,Users (in million),Source,Total Tweets,tweetpm,date,Unnamed: 0,emotion_str,country,tweet,date,name,alpha-3,country-code,Country,Users (in million),Source,Total Tweets,tweetpm
200,200,fun,United States,2418,United States,USA,840,United States,64.2,Statista,454626.0,37.66355140186916,February,200,fun,Switzerland,6,Switzerland,CHE,756,Switzerland,0.8,Digital report switzerland,1902.0,7.5,March,200,fun,Turkey,12,Turkey,TUR,792,Turkey,13.65,Statista,1134.0,0.8791208791208791,April,200,hate,Hong Kong,18,Hong Kong,HKG,344,Hong Kong,1.5,,2994.0,12.0,May,296,sadness,Thailand,21,June,Thailand,THA,764,Thailand,7.35,Statista,2736.0,2.8571428571428568
201,201,hate,Australia,774,Australia,AUS,36,Australia,4.1,Statista,22578.0,188.78048780487808,February,201,fun,Thailand,18,Thailand,THA,764,Thailand,7.35,Statista,2736.0,2.4489795918367347,March,201,fun,Uganda,96,Uganda,UGA,800,,,,,,April,201,hate,India,2664,India,IND,356,India,13.15,Statista,90480.0,202.58555133079847,May,297,sadness,The Netherlands,48,June,The Netherlands,NLD,528,The Netherlands,2.8,,2970.0,17.142857142857142
202,202,hate,Belgium,54,Belgium,BEL,56,Belgium,1.0,,2268.0,54.0,February,202,fun,The Netherlands,48,The Netherlands,NLD,528,The Netherlands,2.8,,2970.0,17.142857142857142,March,202,fun,United Arab Emirates,90,United Arab Emirates,ARE,784,United Arab Emirates,5.21,,4032.0,17.274472168905948,April,202,hate,Indonesia,54,Indonesia,IDN,360,Indonesia,11.8,,3954.0,4.576271186440677,May,298,sadness,Turkey,6,June,Turkey,TUR,792,Turkey,13.65,Statista,1134.0,0.4395604395604396
203,203,hate,Brazil,72,Brazil,BRA,76,Brazil,14.35,Statista,1734.0,5.017421602787457,February,203,fun,Turkey,12,Turkey,TUR,792,Turkey,13.65,Statista,1134.0,0.8791208791208791,March,203,fun,United Kingdom,2544,United Kingdom,GBR,826,United Kingdom,17.75,Statista,139284.0,143.32394366197184,April,203,hate,Ireland,270,Ireland,IRL,372,Ireland,2.5,,12138.0,108.0,May,299,sadness,Uganda,66,June,Uganda,UGA,800,,,,,
204,204,hate,Canada,1116,Canada,CAN,124,Canada,8.15,Statista,38382.0,136.9325153374233,February,204,fun,Uganda,48,Uganda,UGA,800,,,,,,March,204,fun,United States,4764,United States,USA,840,United States,64.2,Statista,454626.0,74.2056074766355,April,204,hate,Italy,66,Italy,ITA,380,Italy,2.5,,3822.0,26.4,May,300,sadness,United Arab Emirates,45,June,United Arab Emirates,ARE,784,United Arab Emirates,5.21,,4032.0,8.637236084452976
205,205,hate,China,378,China,CHN,156,China,2.0,NY Times,7482.0,189.0,February,205,fun,United Arab Emirates,66,United Arab Emirates,ARE,784,United Arab Emirates,5.21,,4032.0,12.667946257197695,March,205,hate,Australia,756,Australia,AUS,36,Australia,5.0,Statista,22578.0,151.2,April,205,hate,Japan,36,Japan,JPN,392,Japan,48.45,Statista,4314.0,0.7430340557275541,May,301,sadness,United Kingdom,3771,June,United Kingdom,GBR,826,United Kingdom,17.75,Statista,139284.0,212.45070422535213
206,206,hate,France,108,France,FRA,250,France,8.9,Statista,3192.0,12.134831460674155,February,206,fun,United Kingdom,1380,United Kingdom,GBR,826,United Kingdom,17.75,Statista,139284.0,77.74647887323944,March,206,hate,Belgium,54,Belgium,BEL,56,Belgium,1.0,,2268.0,54.0,April,206,hate,Kenya,216,Kenya,KEN,404,Kenya,8.2,google,9228.0,26.34146341463415,May,302,sadness,United States,9402,June,United States,USA,840,United States,64.2,Statista,454626.0,146.4485981308411
207,207,hate,Germany,96,Germany,DEU,276,Germany,6.1,Statista,4140.0,15.737704918032787,February,207,fun,United States,5022,United States,USA,840,United States,64.2,Statista,454626.0,78.22429906542055,March,207,hate,Brazil,78,Brazil,BRA,76,Brazil,14.35,Statista,1734.0,5.435540069686412,April,207,hate,Kingdom of Saudi Arabia,36,Kingdom of Saudi Arabia,SAU,682,Kingdom of Saudi Arabia,15.0,Statista,1404.0,2.4,May,303,surprise,Australia,615,June,Australia,AUS,36,Australia,5.0,Statista,22578.0,123.0
208,208,hate,Ghana,84,Ghana,GHA,288,Ghana,2.0,,6312.0,42.0,February,208,hate,Australia,1086,Australia,AUS,36,Australia,5.0,Statista,22578.0,217.2,March,208,hate,Canada,1548,Canada,CAN,124,Canada,8.15,Statista,38382.0,189.93865030674846,April,208,hate,Malaysia,84,Malaysia,MYS,458,Malaysia,3.9,Statista,6930.0,21.538461538461537,May,304,surprise,Belgium,60,June,Belgium,BEL,56,Belgium,1.0,,2268.0,60.0
209,209,hate,Hong Kong,216,Hong Kong,HKG,344,Hong Kong,1.5,,2994.0,144.0,February,209,hate,Belgium,78,Belgium,BEL,56,Belgium,1.0,,2268.0,78.0,March,209,hate,China,90,China,CHN,156,China,2.0,NY Times,7482.0,45.0,April,209,hate,Mexico,30,Mexico,MEX,484,Mexico,25.7,,1746.0,1.1673151750972763,May,305,surprise,Brazil,57,June,Brazil,BRA,76,Brazil,14.35,Statista,1734.0,3.97212543554007
210,210,hate,India,1290,India,IND,356,India,13.15,Statista,90480.0,98.09885931558935,February,210,hate,Brazil,24,Brazil,BRA,76,Brazil,14.35,Statista,1734.0,1.6724738675958188,March,210,hate,France,66,France,FRA,250,France,8.9,Statista,3192.0,7.415730337078651,April,210,hate,New Zealand,96,New Zealand,NZL,554,New Zealand,0.9,google,4464.0,106.66666666666666,May,306,surprise,Canada,1314,June,Canada,CAN,124,Canada,8.15,Statista,38382.0,161.22699386503066
211,211,hate,Indonesia,96,Indonesia,IDN,360,Indonesia,11.8,,3954.0,8.135593220338983,February,211,hate,Canada,1398,Canada,CAN,124,Canada,8.15,Statista,38382.0,171.53374233128832,March,211,hate,Germany,96,Germany,DEU,276,Germany,6.1,Statista,4140.0,15.737704918032787,April,211,hate,Nigeria,858,Nigeria,NGA,566,Nigeria,8.4,,38400.0,102.14285714285714,May,307,surprise,China,45,June,China,CHN,156,China,2.0,NY Times,7482.0,22.5
212,212,hate,Ireland,192,Ireland,IRL,372,Ireland,1.5,,12138.0,128.0,February,212,hate,China,126,China,CHN,156,China,2.0,NY Times,7482.0,63.0,March,212,hate,Ghana,186,Ghana,GHA,288,Ghana,2.0,,6312.0,93.0,April,212,hate,Pakistan,270,Pakistan,PAK,586,Pakistan,2.6,google,8358.0,103.84615384615385,May,308,surprise,France,63,June,France,FRA,250,France,8.9,Statista,3192.0,7.078651685393258
213,213,hate,Italy,108,Italy,ITA,380,Italy,2.5,,3822.0,43.2,February,213,hate,France,132,France,FRA,250,France,8.9,Statista,3192.0,14.831460674157302,March,213,hate,Hong Kong,78,Hong Kong,HKG,344,Hong Kong,1.5,,2994.0,52.0,April,213,hate,Republic of Korea,24,Republic of Korea,KOR,410,Republic of Korea,6.05,Statista,1848.0,3.9669421487603302,May,309,surprise,Germany,105,June,Germany,DEU,276,Germany,6.1,Statista,4140.0,17.213114754098367
214,214,hate,Japan,210,Japan,JPN,392,Japan,48.45,Statista,4314.0,4.334365325077399,February,214,hate,Germany,144,Germany,DEU,276,Germany,6.1,Statista,4140.0,23.606557377049178,March,214,hate,India,3870,India,IND,356,India,13.15,Statista,90480.0,294.296577946768,April,214,hate,Republic of the Philippines,186,Republic of the Philippines,PHL,608,Republic of the Philippines,7.15,Statista,11472.0,26.01398601398601,May,310,surprise,Ghana,168,June,Ghana,GHA,288,Ghana,2.0,,6312.0,84.0
215,215,hate,Kenya,384,Kenya,KEN,404,Kenya,8.2,google,9228.0,46.82926829268293,February,215,hate,Ghana,120,Ghana,GHA,288,Ghana,2.0,,6312.0,60.0,March,215,hate,Indonesia,72,Indonesia,IDN,360,Indonesia,11.8,,3954.0,6.101694915254238,April,215,hate,Singapore,42,Singapore,SGP,702,Singapore,1.3,,3246.0,32.30769230769231,May,311,surprise,Hong Kong,24,June,Hong Kong,HKG,344,Hong Kong,1.5,,2994.0,16.0
216,216,hate,Kingdom of Saudi Arabia,18,Kingdom of Saudi Arabia,SAU,682,Kingdom of Saudi Arabia,15.0,Statista,1404.0,1.2,February,216,hate,Hong Kong,96,Hong Kong,HKG,344,Hong Kong,1.5,,2994.0,64.0,March,216,hate,Ireland,588,Ireland,IRL,372,Ireland,2.5,,12138.0,235.2,April,216,hate,South Africa,918,South Africa,ZAF,710,South Africa,8.5,Business Tech,27030.0,108.0,May,312,surprise,India,3087,June,India,IND,356,India,13.15,Statista,90480.0,234.7528517110266
217,217,hate,Malaysia,192,Malaysia,MYS,458,Malaysia,3.9,Statista,6930.0,49.230769230769226,February,217,hate,India,2370,India,IND,356,India,13.15,Statista,90480.0,180.2281368821293,March,217,hate,Italy,114,Italy,ITA,380,Italy,2.5,,3822.0,45.6,April,217,hate,Spain,66,Spain,ESP,724,Spain,8.4,Statista,4080.0,7.857142857142858,May,313,surprise,Indonesia,141,June,Indonesia,IDN,360,Indonesia,11.8,,3954.0,11.94915254237288
218,218,hate,Mexico,84,Mexico,MEX,484,Mexico,25.7,,1746.0,3.268482490272373,February,218,hate,Indonesia,174,Indonesia,IDN,360,Indonesia,11.8,,3954.0,14.745762711864407,March,218,hate,Japan,78,Japan,JPN,392,Japan,48.45,Statista,4314.0,1.6099071207430342,April,218,hate,Sri Lanka,24,Sri Lanka,LKA,144,Sri Lanka,0.5,,1698.0,48.0,May,314,surprise,Ireland,417,June,Ireland,IRL,372,Ireland,2.5,,12138.0,166.8
219,219,hate,New Zealand,114,New Zealand,NZL,554,New Zealand,0.9,google,4464.0,126.66666666666666,February,219,hate,Ireland,486,Ireland,IRL,372,Ireland,2.5,,12138.0,194.4,March,219,hate,Kenya,366,Kenya,KEN,404,Kenya,8.2,google,9228.0,44.63414634146342,April,219,hate,Sweden,42,Sweden,SWE,752,Sweden,2.0,,1422.0,21.0,May,315,surprise,Italy,69,June,Italy,ITA,380,Italy,2.5,,3822.0,27.6
220,220,hate,Nigeria,990,Nigeria,NGA,566,Nigeria,8.4,,38400.0,117.85714285714285,February,220,hate,Italy,132,Italy,ITA,380,Italy,2.5,,3822.0,52.8,March,220,hate,Kingdom of Saudi Arabia,24,Kingdom of Saudi Arabia,SAU,682,Kingdom of Saudi Arabia,15.0,Statista,1404.0,1.6,April,220,hate,Switzerland,42,Switzerland,CHE,756,Switzerland,0.8,Digital report switzerland,1902.0,52.5,May,316,surprise,Japan,72,June,Japan,JPN,392,Japan,48.45,Statista,4314.0,1.4860681114551082
221,221,hate,Pakistan,180,Pakistan,PAK,586,Pakistan,1.26,google,8358.0,142.85714285714286,February,221,hate,Japan,198,Japan,JPN,392,Japan,48.45,Statista,4314.0,4.086687306501548,March,221,hate,Malaysia,138,Malaysia,MYS,458,Malaysia,3.9,Statista,6930.0,35.384615384615394,April,221,hate,Thailand,42,Thailand,THA,764,Thailand,7.35,Statista,2736.0,5.7142857142857135,May,317,surprise,Kenya,264,June,Kenya,KEN,404,Kenya,8.2,google,9228.0,32.19512195121951
222,222,hate,Republic of Korea,90,Republic of Korea,KOR,410,Republic of Korea,6.05,Statista,1848.0,14.87603305785124,February,222,hate,Kenya,294,Kenya,KEN,404,Kenya,8.2,google,9228.0,35.85365853658537,March,222,hate,Mexico,72,Mexico,MEX,484,Mexico,25.7,,1746.0,2.8015564202334637,April,222,hate,The Netherlands,42,The Netherlands,NLD,528,The Netherlands,2.8,,2970.0,15.000000000000002,May,318,surprise,Kingdom of Saudi Arabia,51,June,Kingdom of Saudi Arabia,SAU,682,Kingdom of Saudi Arabia,15.0,Statista,1404.0,3.4
223,223,hate,Republic of the Philippines,420,Republic of the Philippines,PHL,608,Republic of the Philippines,7.15,Statista,11472.0,58.74125874125875,February,223,hate,Kingdom of Saudi Arabia,36,Kingdom of Saudi Arabia,SAU,682,Kingdom of Saudi Arabia,15.0,Statista,1404.0,2.4,March,223,hate,New Zealand,138,New Zealand,NZL,554,New Zealand,0.9,google,4464.0,153.33333333333334,April,223,hate,Turkey,6,Turkey,TUR,792,Turkey,13.65,Statista,1134.0,0.4395604395604396,May,319,surprise,Malaysia,123,June,Malaysia,MYS,458,Malaysia,3.9,Statista,6930.0,31.538461538461537
224,224,hate,Singapore,186,Singapore,SGP,702,Singapore,1.3,,3246.0,143.0769230769231,February,224,hate,Malaysia,180,Malaysia,MYS,458,Malaysia,3.9,Statista,6930.0,46.153846153846146,March,224,hate,Nigeria,1770,Nigeria,NGA,566,Nigeria,8.4,,38400.0,210.7142857142857,April,224,hate,Uganda,162,Uganda,UGA,800,,,,,,May,320,surprise,Mexico,54,June,Mexico,MEX,484,Mexico,25.7,,1746.0,2.1011673151750974
225,225,hate,South Africa,360,South Africa,ZAF,710,South Africa,8.5,Business Tech,27030.0,42.352941176470594,February,225,hate,Mexico,72,Mexico,MEX,484,Mexico,25.7,,1746.0,2.8015564202334637,March,225,hate,Pakistan,372,Pakistan,PAK,586,Pakistan,2.6,google,8358.0,143.0769230769231,April,225,hate,United Arab Emirates,96,United Arab Emirates,ARE,784,United Arab Emirates,5.21,,4032.0,18.426103646833013,May,321,surprise,New Zealand,171,June,New Zealand,NZL,554,New Zealand,0.9,google,4464.0,190.0
226,226,hate,Spain,66,Spain,ESP,724,Spain,8.4,Statista,4080.0,7.857142857142858,February,226,hate,New Zealand,96,New Zealand,NZL,554,New Zealand,0.9,google,4464.0,106.66666666666666,March,226,hate,Republic of Korea,18,Republic of Korea,KOR,410,Republic of Korea,6.05,Statista,1848.0,2.975206611570248,April,226,hate,United Kingdom,4824,United Kingdom,GBR,826,United Kingdom,17.75,Statista,139284.0,271.77464788732397,May,322,surprise,Nigeria,708,June,Nigeria,NGA,566,Nigeria,8.4,,38400.0,84.28571428571428
227,227,hate,Sri Lanka,18,Sri Lanka,LKA,144,Sri Lanka,0.5,,1698.0,36.0,February,227,hate,Nigeria,1266,Nigeria,NGA,566,Nigeria,8.4,,38400.0,150.71428571428567,March,227,hate,Republic of the Philippines,300,Republic of the Philippines,PHL,608,Republic of the Philippines,7.15,Statista,11472.0,41.95804195804195,April,227,hate,United States,15918,United States,USA,840,United States,64.2,Statista,454626.0,247.94392523364482,May,323,surprise,Pakistan,354,June,Pakistan,PAK,586,Pakistan,2.6,google,8358.0,136.15384615384616
228,228,hate,Sweden,24,Sweden,SWE,752,Sweden,2.0,,1422.0,12.0,February,228,hate,Pakistan,294,Pakistan,PAK,586,Pakistan,2.6,google,8358.0,113.07692307692308,March,228,hate,Singapore,78,Singapore,SGP,702,Singapore,1.3,,3246.0,60.0,April,228,relief,Australia,234,Australia,AUS,36,Australia,5.0,Statista,22578.0,46.8,May,324,surprise,Republic of Korea,39,June,Republic of Korea,KOR,410,Republic of Korea,6.05,Statista,1848.0,6.446280991735537
229,229,hate,Switzerland,72,Switzerland,CHE,756,Switzerland,0.8,Digital report switzerland,1902.0,90.0,February,229,hate,Republic of Korea,72,Republic of Korea,KOR,410,Republic of Korea,6.05,Statista,1848.0,11.900826446280991,March,229,hate,South Africa,1452,South Africa,ZAF,710,South Africa,8.5,Business Tech,27030.0,170.82352941176467,April,229,relief,Belgium,36,Belgium,BEL,56,Belgium,1.0,,2268.0,36.0,May,325,surprise,Republic of the Philippines,282,June,Republic of the Philippines,PHL,608,Republic of the Philippines,7.15,Statista,11472.0,39.44055944055944
230,230,hate,Thailand,72,Thailand,THA,764,Thailand,7.35,Statista,2736.0,9.79591836734694,February,230,hate,Republic of the Philippines,336,Republic of the Philippines,PHL,608,Republic of the Philippines,7.15,Statista,11472.0,46.99300699300699,March,230,hate,Spain,84,Spain,ESP,724,Spain,8.4,Statista,4080.0,10.0,April,230,relief,Brazil,24,Brazil,BRA,76,Brazil,14.35,Statista,1734.0,1.6724738675958188,May,326,surprise,Singapore,63,June,Singapore,SGP,702,Singapore,1.3,,3246.0,48.46153846153846
231,231,hate,The Netherlands,96,The Netherlands,NLD,528,The Netherlands,2.8,,2970.0,34.285714285714285,February,231,hate,Singapore,78,Singapore,SGP,702,Singapore,1.3,,3246.0,60.0,March,231,hate,Sri Lanka,72,Sri Lanka,LKA,144,Sri Lanka,0.5,,1698.0,144.0,April,231,relief,Canada,684,Canada,CAN,124,Canada,8.15,Statista,38382.0,83.92638036809815,May,327,surprise,South Africa,801,June,South Africa,ZAF,710,South Africa,8.5,Business Tech,27030.0,94.23529411764706
232,232,hate,Turkey,42,Turkey,TUR,792,Turkey,13.65,Statista,1134.0,3.0769230769230766,February,232,hate,South Africa,936,South Africa,ZAF,710,South Africa,8.5,Business Tech,27030.0,110.11764705882355,March,232,hate,Sweden,36,Sweden,SWE,752,Sweden,2.0,,1422.0,18.0,April,232,relief,China,6,China,CHN,156,China,2.0,NY Times,7482.0,3.0,May,328,surprise,Spain,132,June,Spain,ESP,724,Spain,8.4,Statista,4080.0,15.714285714285715
233,233,hate,Uganda,90,Uganda,UGA,800,,,,,,February,233,hate,Spain,78,Spain,ESP,724,Spain,8.4,Statista,4080.0,9.285714285714283,March,233,hate,Switzerland,30,Switzerland,CHE,756,Switzerland,0.8,Digital report switzerland,1902.0,37.5,April,233,relief,France,24,France,FRA,250,France,8.9,Statista,3192.0,2.696629213483146,May,329,surprise,Sri Lanka,27,June,Sri Lanka,LKA,144,Sri Lanka,0.5,,1698.0,54.0
234,234,hate,United Arab Emirates,108,United Arab Emirates,ARE,784,United Arab Emirates,5.21,,4032.0,20.72936660268714,February,234,hate,Sri Lanka,42,Sri Lanka,LKA,144,Sri Lanka,0.5,,1698.0,84.0,March,234,hate,Thailand,54,Thailand,THA,764,Thailand,7.35,Statista,2736.0,7.346938775510204,April,234,relief,Germany,18,Germany,DEU,276,Germany,6.1,Statista,4140.0,2.950819672131148,May,330,surprise,Sweden,36,June,Sweden,SWE,752,Sweden,2.0,,1422.0,18.0
235,235,hate,United Kingdom,2154,United Kingdom,GBR,826,United Kingdom,17.75,Statista,139284.0,121.35211267605635,February,235,hate,Sweden,54,Sweden,SWE,752,Sweden,2.0,,1422.0,27.0,March,235,hate,The Netherlands,84,The Netherlands,NLD,528,The Netherlands,2.8,,2970.0,30.000000000000004,April,235,relief,Ghana,66,Ghana,GHA,288,Ghana,2.0,,6312.0,33.0,May,331,surprise,Switzerland,45,June,Switzerland,CHE,756,Switzerland,0.8,Digital report switzerland,1902.0,56.25
236,236,hate,United States,16902,United States,USA,840,United States,64.2,Statista,454626.0,263.2710280373832,February,236,hate,Switzerland,84,Switzerland,CHE,756,Switzerland,0.8,Digital report switzerland,1902.0,105.0,March,236,hate,Turkey,42,Turkey,TUR,792,Turkey,13.65,Statista,1134.0,3.0769230769230766,April,236,relief,Hong Kong,12,Hong Kong,HKG,344,Hong Kong,1.5,,2994.0,8.0,May,332,surprise,Thailand,69,June,Thailand,THA,764,Thailand,7.35,Statista,2736.0,9.387755102040817
237,237,relief,Australia,222,Australia,AUS,36,Australia,4.1,Statista,22578.0,54.14634146341464,February,237,hate,Thailand,96,Thailand,THA,764,Thailand,7.35,Statista,2736.0,13.06122448979592,March,237,hate,Uganda,192,Uganda,UGA,800,,,,,,April,237,relief,India,1770,India,IND,356,India,13.15,Statista,90480.0,134.60076045627378,May,333,surprise,The Netherlands,51,June,The Netherlands,NLD,528,The Netherlands,2.8,,2970.0,18.214285714285715
238,238,relief,Belgium,30,Belgium,BEL,56,Belgium,1.0,,2268.0,30.0,February,238,hate,The Netherlands,90,The Netherlands,NLD,528,The Netherlands,2.8,,2970.0,32.142857142857146,March,238,hate,United Arab Emirates,138,United Arab Emirates,ARE,784,United Arab Emirates,5.21,,4032.0,26.48752399232246,April,238,relief,Indonesia,36,Indonesia,IDN,360,Indonesia,11.8,,3954.0,3.0508474576271185,May,334,surprise,Turkey,57,June,Turkey,TUR,792,Turkey,13.65,Statista,1134.0,4.175824175824176
239,239,relief,Brazil,6,Brazil,BRA,76,Brazil,14.35,Statista,1734.0,0.4181184668989547,February,239,hate,Turkey,36,Turkey,TUR,792,Turkey,13.65,Statista,1134.0,2.6373626373626373,March,239,hate,United Kingdom,5322,United Kingdom,GBR,826,United Kingdom,17.75,Statista,139284.0,299.83098591549293,April,239,relief,Ireland,180,Ireland,IRL,372,Ireland,2.5,,12138.0,72.0,May,335,surprise,Uganda,150,June,Uganda,UGA,800,,,,,
240,240,relief,Canada,288,Canada,CAN,124,Canada,8.15,Statista,38382.0,35.33742331288343,February,240,hate,Uganda,114,Uganda,UGA,800,,,,,,March,240,hate,United States,23940,United States,USA,840,United States,64.2,Statista,454626.0,372.8971962616822,April,240,relief,Italy,24,Italy,ITA,380,Italy,2.5,,3822.0,9.6,May,336,surprise,United Arab Emirates,102,June,United Arab Emirates,ARE,784,United Arab Emirates,5.21,,4032.0,19.57773512476008
241,241,relief,China,354,China,CHN,156,China,2.0,NY Times,7482.0,177.0,February,241,hate,United Arab Emirates,132,United Arab Emirates,ARE,784,United Arab Emirates,5.21,,4032.0,25.335892514395393,March,241,relief,Australia,396,Australia,AUS,36,Australia,5.0,Statista,22578.0,79.2,April,241,relief,Japan,24,Japan,JPN,392,Japan,48.45,Statista,4314.0,0.4953560371517027,May,337,surprise,United Kingdom,5043,June,United Kingdom,GBR,826,United Kingdom,17.75,Statista,139284.0,284.1126760563381
242,242,relief,France,18,France,FRA,250,France,8.9,Statista,3192.0,2.02247191011236,February,242,hate,United Kingdom,4710,United Kingdom,GBR,826,United Kingdom,17.75,Statista,139284.0,265.3521126760563,March,242,relief,Belgium,36,Belgium,BEL,56,Belgium,1.0,,2268.0,36.0,April,242,relief,Kenya,102,Kenya,KEN,404,Kenya,8.2,google,9228.0,12.439024390243905,May,338,surprise,United States,13512,June,United States,USA,840,United States,64.2,Statista,454626.0,210.46728971962617
243,243,relief,Germany,48,Germany,DEU,276,Germany,6.1,Statista,4140.0,7.868852459016393,February,243,hate,United States,26400,United States,USA,840,United States,64.2,Statista,454626.0,411.214953271028,March,243,relief,Brazil,12,Brazil,BRA,76,Brazil,14.35,Statista,1734.0,0.8362369337979094,April,243,relief,Malaysia,60,Malaysia,MYS,458,Malaysia,3.9,Statista,6930.0,15.384615384615385,May,339,worry,Australia,1500,June,Australia,AUS,36,Australia,5.0,Statista,22578.0,300.0
244,244,relief,Ghana,36,Ghana,GHA,288,Ghana,2.0,,6312.0,18.0,February,244,relief,Australia,492,Australia,AUS,36,Australia,5.0,Statista,22578.0,98.4,March,244,relief,Canada,954,Canada,CAN,124,Canada,8.15,Statista,38382.0,117.05521472392635,April,244,relief,Mexico,6,Mexico,MEX,484,Mexico,25.7,,1746.0,0.2334630350194553,May,340,worry,Belgium,147,June,Belgium,BEL,56,Belgium,1.0,,2268.0,147.0
245,245,relief,Hong Kong,108,Hong Kong,HKG,344,Hong Kong,1.5,,2994.0,72.0,February,245,relief,Belgium,18,Belgium,BEL,56,Belgium,1.0,,2268.0,18.0,March,245,relief,China,48,China,CHN,156,China,2.0,NY Times,7482.0,24.0,April,245,relief,New Zealand,78,New Zealand,NZL,554,New Zealand,0.9,google,4464.0,86.66666666666669,May,341,worry,Brazil,138,June,Brazil,BRA,76,Brazil,14.35,Statista,1734.0,9.616724738675961
246,246,relief,India,372,India,IND,356,India,13.15,Statista,90480.0,28.288973384030413,February,246,relief,Brazil,18,Brazil,BRA,76,Brazil,14.35,Statista,1734.0,1.2543554006968642,March,246,relief,France,78,France,FRA,250,France,8.9,Statista,3192.0,8.764044943820224,April,246,relief,Nigeria,516,Nigeria,NGA,566,Nigeria,8.4,,38400.0,61.42857142857142,May,342,worry,Canada,3255,June,Canada,CAN,124,Canada,8.15,Statista,38382.0,399.38650306748457
247,247,relief,Indonesia,54,Indonesia,IDN,360,Indonesia,11.8,,3954.0,4.576271186440677,February,247,relief,Canada,846,Canada,CAN,124,Canada,8.15,Statista,38382.0,103.8036809815951,March,247,relief,Germany,90,Germany,DEU,276,Germany,6.1,Statista,4140.0,14.754098360655739,April,247,relief,Pakistan,174,Pakistan,PAK,586,Pakistan,2.6,google,8358.0,66.92307692307692,May,343,worry,China,159,June,China,CHN,156,China,2.0,NY Times,7482.0,79.5
248,248,relief,Ireland,66,Ireland,IRL,372,Ireland,1.5,,12138.0,44.0,February,248,relief,China,144,China,CHN,156,China,2.0,NY Times,7482.0,72.0,March,248,relief,Ghana,144,Ghana,GHA,288,Ghana,2.0,,6312.0,72.0,April,248,relief,Republic of Korea,12,Republic of Korea,KOR,410,Republic of Korea,6.05,Statista,1848.0,1.9834710743801651,May,344,worry,France,171,June,France,FRA,250,France,8.9,Statista,3192.0,19.213483146067414
249,249,relief,Italy,48,Italy,ITA,380,Italy,2.5,,3822.0,19.2,February,249,relief,France,66,France,FRA,250,France,8.9,Statista,3192.0,7.415730337078651,March,249,relief,Hong Kong,18,Hong Kong,HKG,344,Hong Kong,1.5,,2994.0,12.0,April,249,relief,Republic of the Philippines,132,Republic of the Philippines,PHL,608,Republic of the Philippines,7.15,Statista,11472.0,18.46153846153846,May,345,worry,Germany,207,June,Germany,DEU,276,Germany,6.1,Statista,4140.0,33.9344262295082
250,250,relief,Japan,48,Japan,JPN,392,Japan,48.45,Statista,4314.0,0.9907120743034056,February,250,relief,Germany,54,Germany,DEU,276,Germany,6.1,Statista,4140.0,8.852459016393443,March,250,relief,India,2682,India,IND,356,India,13.15,Statista,90480.0,203.95437262357413,April,250,relief,Singapore,6,Singapore,SGP,702,Singapore,1.3,,3246.0,4.615384615384615,May,346,worry,Ghana,312,June,Ghana,GHA,288,Ghana,2.0,,6312.0,156.0
251,251,relief,Kenya,72,Kenya,KEN,404,Kenya,8.2,google,9228.0,8.78048780487805,February,251,relief,Ghana,108,Ghana,GHA,288,Ghana,2.0,,6312.0,54.0,March,251,relief,Indonesia,102,Indonesia,IDN,360,Indonesia,11.8,,3954.0,8.64406779661017,April,251,relief,South Africa,390,South Africa,ZAF,710,South Africa,8.5,Business Tech,27030.0,45.88235294117647,May,347,worry,Hong Kong,60,June,Hong Kong,HKG,344,Hong Kong,1.5,,2994.0,40.0
252,252,relief,Kingdom of Saudi Arabia,18,Kingdom of Saudi Arabia,SAU,682,Kingdom of Saudi Arabia,15.0,Statista,1404.0,1.2,February,252,relief,Hong Kong,54,Hong Kong,HKG,344,Hong Kong,1.5,,2994.0,36.0,March,252,relief,Ireland,264,Ireland,IRL,372,Ireland,2.5,,12138.0,105.6,April,252,relief,Spain,42,Spain,ESP,724,Spain,8.4,Statista,4080.0,5.0,May,348,worry,India,10923,June,India,IND,356,India,13.15,Statista,90480.0,830.6463878326996
253,253,relief,Malaysia,222,Malaysia,MYS,458,Malaysia,3.9,Statista,6930.0,56.92307692307693,February,253,relief,India,1320,India,IND,356,India,13.15,Statista,90480.0,100.38022813688214,March,253,relief,Italy,36,Italy,ITA,380,Italy,2.5,,3822.0,14.4,April,253,relief,Sri Lanka,6,Sri Lanka,LKA,144,Sri Lanka,0.5,,1698.0,12.0,May,349,worry,Indonesia,177,June,Indonesia,IDN,360,Indonesia,11.8,,3954.0,14.999999999999998
254,254,relief,Mexico,30,Mexico,MEX,484,Mexico,25.7,,1746.0,1.1673151750972763,February,254,relief,Indonesia,42,Indonesia,IDN,360,Indonesia,11.8,,3954.0,3.5593220338983054,March,254,relief,Japan,36,Japan,JPN,392,Japan,48.45,Statista,4314.0,0.7430340557275541,April,254,relief,Sweden,6,Sweden,SWE,752,Sweden,2.0,,1422.0,3.0,May,350,worry,Ireland,948,June,Ireland,IRL,372,Ireland,2.5,,12138.0,379.2
